*****************************************************************
Leaves: 1
Total: 3, fails: 3, repeat at: x0

******************************************************************
Leaves: 2
Leaves: 2, i: 15, Add::make(x0, y0) -> Left-associativity with identity: { 0 }
Leaves: 2, i: 17, Mul::make(x0, y0) -> Left-associativity with identity: { 1 }
Leaves: 2, i: 18, Min::make(x0, y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 2, i: 19, Max::make(x0, y0) -> Left-associativity with identity: { -2147483648 }
Total: 30, fails: 26, repeat at: Add::make(x0, k0)

******************************************************************
Leaves: 3
Leaves: 3, i: 19, Max::make(Min::make(x0, k0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 3, i: 23, Min::make(Max::make(x0, k0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 3, i: 194, Max::make(Min::make(y0, k0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 3, i: 198, Min::make(Max::make(y0, k0), x0) -> Right-associativity with identity: { 2147483647 }
Total: 300, fails: 296, repeat at: Add::make(Add::make(x0, k0), y0)

******************************************************************
Leaves: 4
Leaves: 4, i: 2834, Max::make(Min::make(Sub::make(k0, x0), y0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 4, i: 2843, Min::make(Max::make(Sub::make(k0, x0), y0), x0) -> Right-associativity with identity: { 2147483647 }
Total: 9000, fails: 8998, repeat at: Add::make(Add::make(Add::make(x0, k0), y0), x0)

******************************************************************
Leaves: 5
Leaves: 5, i: 25684, Max::make(Min::make(Sub::make(x0, y0), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 5, i: 28693, Min::make(Max::make(Sub::make(x0, y0), Max::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 5, i: 37784, Max::make(Min::make(Mul::make(x0, y0), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 5, i: 42293, Min::make(Max::make(Mul::make(x0, y0), Max::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 5, i: 48863, Min::make(Sub::make(y0, Min::make(Sub::make(y0, x0), x0)), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 49314, Max::make(Sub::make(y0, Max::make(Sub::make(y0, x0), x0)), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 55844, Max::make(Max::make(Min::make(Sub::make(y0, x0), x0), y0), x0) -> Left-associativity with identity: { -2147483648 }
Leaves: 5, i: 55933, Min::make(Min::make(Max::make(Sub::make(y0, x0), x0), y0), x0) -> Left-associativity with identity: { 2147483647 }
Leaves: 5, i: 56863, Min::make(Sub::make(Max::make(Add::make(x0, y0), k0), y0), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 68834, Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), y0), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 68943, Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), y0), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 76344, Max::make(Max::make(Min::make(Mul::make(x0, y0), x0), y0), x0) -> Left-associativity with identity: { -2147483648 }
Leaves: 5, i: 76433, Min::make(Min::make(Max::make(Mul::make(x0, y0), x0), y0), x0) -> Left-associativity with identity: { 2147483647 }
Leaves: 5, i: 127763, Min::make(Sub::make(k0, Min::make(Sub::make(k0, x0), y0)), x0) -> Right-associativity with identity: { 2147483647 }
Leaves: 5, i: 128214, Max::make(Sub::make(k0, Max::make(Sub::make(k0, x0), y0)), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 5, i: 146634, Max::make(Min::make(Sub::make(k0, Min::make(x0, y0)), y0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 5, i: 149643, Min::make(Max::make(Sub::make(k0, Max::make(x0, y0)), y0), x0) -> Right-associativity with identity: { 2147483647 }
Leaves: 5, i: 158344, Max::make(Max::make(Min::make(Sub::make(x0, y0), y0), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 5, i: 158433, Min::make(Min::make(Max::make(Sub::make(x0, y0), y0), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 5, i: 172463, Min::make(Sub::make(x0, Min::make(Sub::make(x0, y0), k0)), y0) -> Left-associativity with identity: { -1 }
Leaves: 5, i: 172914, Max::make(Sub::make(x0, Max::make(Sub::make(x0, y0), k0)), y0) -> Left-associativity with identity: { -1 }
Leaves: 5, i: 205684, Max::make(Min::make(Sub::make(x0, y0), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 5, i: 208693, Min::make(Max::make(Sub::make(x0, y0), Max::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 5, i: 225613, Min::make(Sub::make(Max::make(Add::make(x0, k0), y0), k0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 5, i: 233844, Max::make(Max::make(Min::make(Mul::make(x0, y0), y0), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 5, i: 233933, Min::make(Min::make(Max::make(Mul::make(x0, y0), y0), x0), y0) -> Right-associativity with identity: { 2147483647 }
Leaves: 5, i: 235834, Max::make(Min::make(Min::make(Sub::make(y0, x0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 235943, Min::make(Max::make(Max::make(Sub::make(y0, x0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 259363, Min::make(Sub::make(Max::make(Add::make(x0, y0), k0), x0), y0) -> Left-associativity with identity: { 0 }
Total: 270000, fails: 269971, repeat at: Add::make(Add::make(Add::make(Add::make(x0, k0), y0), x0), x0)

******************************************************************
Leaves: 6
^[Leaves: 6, i: 66505, Add::make(Min::make(Sub::make(x0, y0), k0), Max::make(Sub::make(x0, k0), y0)) -> Right-associativity with identity: { -1 }
Leaves: 6, i: 12580398, Min::make(Min::make(Max::make(Sub::make(x0, y0), Max::make(y0, k0)), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 12590344, Max::make(Sub::make(x0, Max::make(Min::make(x0, y0), Sub::make(x0, y0))), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 12598443, Min::make(Sub::make(x0, Min::make(Max::make(x0, y0), Sub::make(x0, y0))), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 12716760, Add::make(Max::make(Min::make(Mul::make(x0, y0), Min::make(y0, k0)), y0), x0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 12716762, Mul::make(Max::make(Min::make(Mul::make(x0, y0), Min::make(y0, k0)), y0), x0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 12716763, Min::make(Max::make(Min::make(Mul::make(x0, y0), Min::make(y0, k0)), y0), x0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 12728674, Max::make(Min::make(Mul::make(Sub::make(y0, x0), y0), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 12784395, Add::make(Min::make(Max::make(Mul::make(x0, y0), Max::make(y0, k0)), y0), x0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 12784397, Mul::make(Min::make(Max::make(Mul::make(x0, y0), Max::make(y0, k0)), y0), x0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 12784399, Max::make(Min::make(Max::make(Mul::make(x0, y0), Max::make(y0, k0)), y0), x0) -> UNKNOWN associative with left-identity: { -2147483648 }
Leaves: 6, i: 12796188, Min::make(Max::make(Mul::make(Sub::make(y0, x0), y0), Max::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 13055149, Max::make(Min::make(Max::make(Min::make(Add::make(x0, k0), y0), k0), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 13056513, Min::make(Max::make(Min::make(Max::make(Add::make(x0, k0), y0), k0), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 13062649, Max::make(Min::make(Max::make(Min::make(Sub::make(x0, k0), y0), k0), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 13064013, Min::make(Max::make(Min::make(Max::make(Sub::make(x0, k0), y0), k0), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 13424838, Min::make(Max::make(Min::make(Max::make(x0, y0), k0), Min::make(x0, y0)), x0) -> Right-associativity with identity: { 2147483647 }
Leaves: 6, i: 13491724, Max::make(Min::make(Max::make(Min::make(x0, y0), k0), Max::make(x0, y0)), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 6, i: 13523014, Max::make(Max::make(Min::make(Add::make(Min::make(x0, k0), y0), x0), y0), x0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 13523148, Min::make(Min::make(Max::make(Add::make(Min::make(x0, k0), y0), x0), y0), x0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 13526014, Max::make(Max::make(Min::make(Mul::make(Min::make(x0, k0), y0), x0), y0), x0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 13526148, Min::make(Min::make(Max::make(Mul::make(Min::make(x0, k0), y0), x0), y0), x0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 13530514, Max::make(Max::make(Min::make(Add::make(Max::make(x0, k0), y0), x0), y0), x0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 13530648, Min::make(Min::make(Max::make(Add::make(Max::make(x0, k0), y0), x0), y0), x0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 13533514, Max::make(Max::make(Min::make(Mul::make(Max::make(x0, k0), y0), x0), y0), x0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 13533648, Min::make(Min::make(Max::make(Mul::make(Max::make(x0, k0), y0), x0), y0), x0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 13662514, Max::make(Max::make(Min::make(Min::make(Sub::make(y0, x0), x0), k0), y0), x0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 13662649, Max::make(Min::make(Max::make(Min::make(Sub::make(y0, x0), x0), k0), y0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 6, i: 13664013, Min::make(Max::make(Min::make(Max::make(Sub::make(y0, x0), x0), k0), y0), x0) -> Right-associativity with identity: { 2147483647 }
Leaves: 6, i: 13664148, Min::make(Min::make(Max::make(Max::make(Sub::make(y0, x0), x0), k0), y0), x0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 13700149, Max::make(Min::make(Max::make(Min::make(Sub::make(k0, x0), x0), k0), y0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 6, i: 13701513, Min::make(Max::make(Min::make(Max::make(Sub::make(k0, x0), x0), k0), y0), x0) -> Right-associativity with identity: { 2147483647 }
Leaves: 6, i: 13782663, Min::make(Max::make(Max::make(Min::make(Mul::make(y0, k0), y0), k0), y0), x0) -> UNKNOWN associative with right-identity: { 2147483647 }
Leaves: 6, i: 13783999, Max::make(Min::make(Min::make(Max::make(Mul::make(y0, k0), y0), k0), y0), x0) -> UNKNOWN associative with right-identity: { -2147483648 }
Leaves: 6, i: 13803274, Max::make(Min::make(Sub::make(Mul::make(y0, y0), x0), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 13812663, Min::make(Max::make(Max::make(Min::make(Sub::make(k0, y0), y0), k0), y0), x0) -> Right-associativity with identity: { 2147483647 }
Leaves: 6, i: 13813999, Max::make(Min::make(Min::make(Max::make(Sub::make(k0, y0), y0), k0), y0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 6, i: 13870024, Max::make(Min::make(Sub::make(x0, Mul::make(y0, y0)), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 13889838, Min::make(Max::make(Min::make(Max::make(y0, k0), x0), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 13934224, Max::make(Min::make(Max::make(Min::make(y0, k0), x0), Max::make(y0, k0)), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 14005788, Min::make(Max::make(Sub::make(Mul::make(y0, y0), x0), Max::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 14072538, Min::make(Max::make(Sub::make(x0, Mul::make(y0, y0)), Max::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 14082649, Max::make(Min::make(Max::make(Min::make(Mul::make(x0, k0), x0), k0), y0), x0) -> UNKNOWN associative with right-identity: { -2147483648 }
Total: 14084004, fails: 6074845, repeat at: Max::make(Min::make(Min::make(Min::make(k0, x0), y0), y0), Max::make(y0, k0))

******************************************************************
